show_id,release_year,date_added,year_difference
s6930,2015,2018-11-25,3.0
s6931,2014,2019-02-01,5.0
s6932,2010,2018-04-15,8.0
s6933,2017,2017-10-15,0.0
s6934,2015,2017-01-15,2.0
s6935,2016,2017-05-01,1.0
s6936,2014,,
s6937,1999,2018-03-01,19.0
s6938,2015,2017-08-21,2.0
s6939,2017,2018-01-02,1.0
s6940,2018,2019-03-01,1.0
s6941,2017,2019-02-01,2.0
s6942,2015,,
s6943,2016,2017-06-10,1.0
s6944,2011,2020-03-01,9.0
s6945,2015,2018-06-01,3.0
s6946,2018,2019-01-12,1.0
s6947,2018,2019-09-13,1.0
s6948,1998,2018-08-25,20.0
s6949,2017,2019-02-01,2.0
s6950,2001,2019-12-31,18.0
s6951,2017,2018-01-01,1.0
s6952,2018,2018-06-22,0.0
s6953,2016,2019-04-01,3.0
s6954,2015,2018-11-10,3.0
s6955,2015,2018-09-06,3.0
s6956,2016,,
s6957,2016,2019-01-01,3.0
s6958,2004,2018-12-01,14.0
s6959,2013,2018-07-29,5.0
s6960,2018,2019-05-02,1.0
s6961,1976,2019-12-31,43.0
s6962,2016,2017-07-01,1.0
s6963,1997,2018-08-01,21.0
s6964,2018,2019-06-01,1.0
s6965,2017,2020-07-24,3.0
s6966,2015,2017-05-19,2.0
s6967,2010,2018-03-01,8.0
s6968,2016,2017-08-19,1.0
s6969,2015,2017-02-01,2.0
s6970,2016,,
s6971,1988,,
s6972,2016,2017-08-01,1.0
s6973,2015,2017-03-31,2.0
s6974,2010,2017-12-01,7.0
s6975,2015,2017-01-13,2.0
s6976,2017,2018-08-01,1.0
s6977,2016,2019-07-12,3.0
s6978,2005,2020-01-01,15.0
s6979,2016,2016-08-01,0.0
s6980,2017,2017-11-01,0.0
s6981,2015,2017-07-01,2.0
s6982,2016,2017-08-01,1.0
s6983,2006,2017-03-10,11.0
s6984,2015,2016-08-01,1.0
s6985,2016,2016-07-15,0.0
s6986,2016,2016-09-01,0.0
s6987,2008,2018-07-30,10.0
s6988,2010,2018-07-30,8.0
s6989,2017,2018-05-01,1.0
s6990,2019,2019-10-15,0.0
s6991,2011,2019-10-01,8.0
s6992,2018,2018-04-03,0.0
s6993,2011,2018-11-03,7.0
s6994,2018,2018-09-01,0.0
s6995,2018,2018-11-08,0.0
s6996,2017,2019-12-15,2.0
s6997,2015,2018-06-30,3.0
s6998,2013,2019-08-01,6.0
s6999,2016,2019-10-02,3.0
s7000,2013,2019-04-12,6.0
s7001,2016,2017-01-15,1.0
s7002,2017,2018-01-29,1.0
s7003,2017,2018-08-15,1.0
s7004,2016,2016-03-01,0.0
s7005,2016,2017-08-13,1.0
s7006,2007,2019-11-20,12.0
s7007,2017,2017-03-16,0.0
s7008,1975,2019-10-01,44.0
s7009,2018,2019-01-24,1.0
s7010,2012,2020-05-08,8.0
s7011,2016,2018-01-06,2.0
s7012,2016,2017-07-20,1.0
s7013,2017,2018-02-01,1.0
s7014,2000,2017-06-01,17.0
s7015,2017,2019-11-01,2.0
s7016,1997,2019-11-01,22.0
s7017,2015,2016-01-01,1.0
s7018,2018,2018-09-15,0.0
s7019,1995,2018-04-01,23.0
s7020,2016,2016-08-01,0.0
s7021,2012,2018-01-01,6.0
s7022,2009,2020-06-01,11.0
s7023,1999,2018-01-01,19.0
s7024,2006,2017-10-22,11.0
s7025,2011,2016-12-15,5.0
s7026,2014,2018-06-23,4.0
s7027,2010,2020-01-01,10.0
s7028,2015,2019-10-22,4.0
s7029,2015,2019-02-01,4.0
s7030,2011,,
s7031,2016,2017-01-01,1.0
s7032,2018,2018-08-15,0.0
s7033,2005,2019-12-01,14.0
s7034,2018,2018-03-29,0.0
s7035,2016,2017-06-08,1.0
s7036,2010,2019-03-04,9.0
s7037,2016,2017-10-01,1.0
s7038,2017,2017-05-26,0.0
s7039,2018,2019-04-01,1.0
s7040,2016,2017-03-03,1.0
s7041,2016,2017-09-02,1.0
s7042,2015,2017-02-01,2.0
s7043,2018,2018-12-22,0.0
s7044,2016,2019-09-16,3.0
s7045,2011,2019-03-23,8.0
s7046,2017,2019-01-31,2.0
s7047,2014,2018-09-05,4.0
s7048,2016,2019-04-19,3.0
s7049,2015,2019-10-22,4.0
s7050,2013,2017-10-01,4.0
s7051,2019,2019-09-13,0.0
s7052,2016,2017-10-01,1.0
s7053,2014,2018-01-23,4.0
s7054,2010,2018-01-01,8.0
s7055,2014,2018-12-15,4.0
s7056,2008,2019-09-01,11.0
s7057,2013,2013-09-01,0.0
s7058,2009,2019-12-07,10.0
s7059,1974,2019-06-06,45.0
s7060,2012,2017-01-01,5.0
s7061,2017,2018-03-19,1.0
s7062,2017,2018-01-10,1.0
s7063,2014,2017-03-10,3.0
s7064,2019,2018-10-26,-1.0
s7065,2017,2017-04-08,0.0
s7066,2017,2018-03-01,1.0
s7067,2015,2017-09-01,2.0
s7068,2018,2019-02-08,1.0
s7069,2014,2017-02-17,3.0
s7070,2015,2017-03-01,2.0
s7071,2008,2019-01-01,11.0
s7072,1989,2019-01-01,30.0
s7073,1981,2019-01-01,38.0
s7074,1984,2019-01-01,35.0
s7075,2016,2017-02-01,1.0
s7076,2013,2018-08-29,5.0
s7077,2016,2018-04-01,2.0
s7078,2009,2019-07-22,10.0
s7079,2008,2019-07-01,11.0
s7080,2005,2018-03-01,13.0
s7081,2017,2018-09-15,1.0
s7082,2015,2019-07-01,4.0
s7083,2017,2019-01-29,2.0
s7084,2018,2018-12-31,0.0
s7085,2013,2020-01-01,7.0
s7086,2007,2017-07-19,10.0
s7087,2016,2016-07-21,0.0
s7088,2015,2018-11-07,3.0
s7089,2004,2017-09-01,13.0
s7090,2003,2017-09-01,14.0
s7091,2002,2017-09-01,15.0
s7092,2009,2019-11-01,10.0
s7093,2018,2019-01-14,1.0
s7094,2017,2018-02-01,1.0
s7095,2006,2018-03-01,12.0
s7096,2010,2018-03-15,8.0
s7097,2018,2019-07-19,1.0
s7098,2014,2014-10-12,0.0
s7099,2011,2020-08-01,9.0
s7100,2015,2018-03-01,3.0
s7101,2014,2017-03-01,3.0
s7102,2015,2018-02-19,3.0
s7103,2013,2018-03-01,5.0
s7104,1995,2019-11-20,24.0
s7105,2012,2019-05-03,7.0
s7106,2015,2016-03-01,1.0
s7107,2017,2019-06-06,2.0
s7108,2014,2016-04-01,2.0
s7109,2018,2018-09-01,0.0
s7110,2006,2019-12-31,13.0
s7111,2013,2017-02-08,4.0
s7112,2018,2019-07-16,1.0
s7113,2016,2013-03-31,-3.0
s7114,1997,2019-08-01,22.0
s7115,2015,2018-10-06,3.0
s7116,2009,2019-12-31,10.0
s7117,2014,2017-08-06,3.0
s7118,2013,2017-10-15,4.0
s7119,2012,2018-05-19,6.0
s7120,2016,2017-09-15,1.0
s7121,2008,2017-05-01,9.0
s7122,2001,2019-01-01,18.0
s7123,1973,2019-10-01,46.0
s7124,2019,2020-12-18,1.0
s7125,2015,2016-04-01,1.0
s7126,2008,2017-08-16,9.0
s7127,2014,2019-01-01,5.0
s7128,2018,2019-04-01,1.0
s7129,2016,2018-05-01,2.0
s7130,2009,2017-06-01,8.0
s7131,1973,2019-11-01,46.0
s7132,2017,2019-04-01,2.0
s7133,2011,2019-06-05,8.0
s7134,1960,2019-12-31,59.0
s7135,2017,2017-04-01,0.0
s7136,2005,2016-08-15,11.0
s7137,2012,2019-05-02,7.0
s7138,2013,2019-12-31,6.0
s7139,2017,2018-02-01,1.0
s7140,2018,2019-04-16,1.0
s7141,2015,2016-08-25,1.0
s7142,2017,2018-01-01,1.0
s7143,2015,2017-03-20,2.0
s7144,2016,2017-01-27,1.0
s7145,1997,2019-12-31,22.0
s7146,2011,2019-08-08,8.0
s7147,2017,2018-09-15,1.0
s7148,2009,2021-01-01,12.0
s7149,2014,,
s7150,2011,2020-11-01,9.0
s7151,2005,2019-03-01,14.0
s7152,2015,2019-08-01,4.0
s7153,2005,2019-09-01,14.0
s7154,1992,2018-08-31,26.0
s7155,2011,2018-01-01,7.0
s7156,2012,2016-12-01,4.0
s7157,2002,2019-11-21,17.0
s7158,2013,2016-12-26,3.0
s7159,2017,2017-06-25,0.0
s7160,2015,2018-03-01,3.0
s7161,1981,2019-12-31,38.0
s7162,2017,2018-08-01,1.0
s7163,2016,2017-12-15,1.0
s7164,2016,2017-11-01,1.0
s7165,2014,2017-10-01,3.0
s7166,2010,2017-10-22,7.0
s7167,2016,2018-05-08,2.0
s7168,2017,2018-03-01,1.0
s7169,2017,2018-03-01,1.0
s7170,2008,2017-10-22,9.0
s7171,2001,2020-01-01,19.0
s7172,1982,2019-12-31,37.0
s7173,2006,2018-07-19,12.0
s7174,2017,2018-07-01,1.0
s7175,2005,2018-01-01,13.0
s7176,1990,2017-02-22,27.0
s7177,2014,2017-02-22,3.0
s7178,1996,2017-03-14,21.0
s7179,2011,2018-10-01,7.0
s7180,2013,2018-07-13,5.0
s7181,2010,2018-10-01,8.0
s7182,2017,2019-01-01,2.0
s7183,2017,2019-08-01,2.0
s7184,1993,2018-03-01,25.0
s7185,2018,2018-05-01,0.0
s7186,2013,2017-04-01,4.0
s7187,2006,2018-08-02,12.0
s7188,2011,2018-03-15,7.0
s7189,1980,2019-12-31,39.0
s7190,2003,2018-03-01,15.0
s7191,2018,2019-05-01,1.0
s7192,2017,2018-04-26,1.0
s7193,2016,2016-12-08,0.0
s7194,1995,2019-11-04,24.0
s7195,2015,2019-03-04,4.0
s7196,2015,2017-09-08,2.0
s7197,2010,,
s7198,2003,2020-01-01,17.0
s7199,2004,2020-01-01,16.0
s7200,2016,2017-02-23,1.0
s7201,2015,2019-05-01,4.0
s7202,2016,2017-02-17,1.0
s7203,2011,2020-08-21,9.0
s7204,1988,2020-04-01,32.0
s7205,2010,2021-01-01,11.0
s7206,2016,2018-03-15,2.0
s7207,2014,2019-03-01,5.0
s7208,2015,2016-07-01,1.0
s7209,2005,2019-11-01,14.0
s7210,2018,2018-10-01,0.0
s7211,1996,2020-01-01,24.0
s7212,2017,2018-10-29,1.0
s7213,2015,2017-11-01,2.0
s7214,1997,2020-01-01,23.0
s7215,2016,2019-05-26,3.0
s7216,2017,2019-10-02,2.0
s7217,2013,2017-08-21,4.0
s7218,2015,,
s7219,2015,2020-11-01,5.0
s7220,1945,2017-03-31,72.0
s7221,2009,2019-10-01,10.0
s7222,2016,2017-03-01,1.0
s7223,2014,2018-02-16,4.0
s7224,2012,2019-04-26,7.0
s7225,1972,2019-12-31,47.0
s7226,2014,2017-01-05,3.0
s7227,2009,2017-09-08,8.0
s7228,2013,2017-09-08,4.0
s7229,2016,2017-09-08,1.0
s7230,2012,2017-09-08,5.0
s7231,2017,2017-11-17,0.0
s7232,2017,2017-09-08,0.0
s7233,2010,2017-09-08,7.0
s7234,2013,2017-09-08,4.0
s7235,2015,2018-11-07,3.0
s7236,2019,2019-07-08,0.0
s7237,2013,2015-10-31,2.0
s7238,2017,2019-01-01,2.0
s7239,2017,2019-12-31,2.0
s7240,2004,2020-04-01,16.0
s7241,2010,2018-08-01,8.0
s7242,2010,2012-12-01,2.0
s7243,2017,2017-10-06,0.0
s7244,2017,2018-08-01,1.0
s7245,1998,2019-01-08,21.0
s7246,2014,2016-12-26,2.0
s7247,2012,2017-03-10,5.0
s7248,2000,2018-04-01,18.0
s7249,2017,2018-03-12,1.0
s7250,2004,2018-03-01,14.0
s7251,2016,2017-02-01,1.0
s7252,2017,2018-03-01,1.0
s7253,1987,2020-01-01,33.0
s7254,2016,2017-02-15,1.0
s7255,2012,,
s7256,2016,2017-10-16,1.0
s7257,2017,2018-04-02,1.0
s7258,2010,2019-01-15,9.0
s7259,2016,2019-01-15,3.0
s7260,2016,2018-03-01,2.0
s7261,2011,2018-09-07,7.0
s7262,2016,2017-08-05,1.0
s7263,2006,2019-07-01,13.0
s7264,2018,2019-01-18,1.0
s7265,2015,2018-04-01,3.0
s7266,2010,2018-03-15,8.0
s7267,2011,2017-08-01,6.0
s7268,2017,2017-09-15,0.0
s7269,2015,2017-05-22,2.0
s7270,2019,2020-03-11,1.0
s7271,2015,2019-08-01,4.0
s7272,2010,2019-01-01,9.0
s7273,2017,2018-05-01,1.0
s7274,2014,2019-05-01,5.0
s7275,2010,2019-11-15,9.0
s7276,2003,2020-04-15,17.0
s7277,2011,2020-04-15,9.0
s7278,2011,2020-04-15,9.0
s7279,2011,2020-04-15,9.0
s7280,2018,2020-05-15,2.0
s7281,2017,2018-08-01,1.0
s7282,2014,2018-12-26,4.0
s7283,2010,2020-01-01,10.0
s7284,2017,2018-03-30,1.0
s7285,1982,2018-08-16,36.0
s7286,2017,2019-01-18,2.0
s7287,2010,2019-11-01,9.0
s7288,2017,,
s7289,2018,2019-02-01,1.0
s7290,2018,2018-06-15,0.0
s7291,2016,2019-02-01,3.0
s7292,2017,2018-08-20,1.0
s7293,2013,2015-12-20,2.0
s7294,2016,2017-03-15,1.0
s7295,1946,2017-03-31,71.0
s7296,2014,2017-04-15,3.0
s7297,2018,2019-02-07,1.0
s7298,2014,2019-10-02,5.0
s7299,2014,2018-07-21,4.0
s7300,2018,2019-06-01,1.0
s7301,2009,2015-04-22,6.0
s7302,2014,2016-06-20,2.0
s7303,2018,2019-05-28,1.0
s7304,1997,2018-08-16,21.0
s7305,2018,2019-05-06,1.0
s7306,1992,2019-11-01,27.0
s7307,2015,2016-02-06,1.0
s7308,2012,,
s7309,2012,2018-02-21,6.0
s7310,2013,2019-05-09,6.0
s7311,1990,2019-11-01,29.0
s7312,1983,2018-08-01,35.0
s7313,2015,2018-02-01,3.0
s7314,2016,2018-03-15,2.0
s7315,2016,2018-03-15,2.0
s7316,2016,2017-01-12,1.0
s7317,2000,2020-12-01,20.0
s7318,2018,2018-12-01,0.0
s7319,2019,2019-07-11,0.0
s7320,2019,2019-04-22,0.0
s7321,2016,2017-01-14,1.0
s7322,2017,2017-04-23,0.0
s7323,2014,2016-07-25,2.0
s7324,2016,2016-12-23,0.0
s7325,2017,2019-02-01,2.0
s7326,2013,2017-12-31,4.0
s7327,1998,2019-01-01,21.0
s7328,2013,2018-07-15,5.0
s7329,2012,2020-05-07,8.0
s7330,2017,2017-07-30,0.0
s7331,1976,2019-11-01,43.0
s7332,2016,,
s7333,1962,2019-11-01,57.0
s7334,2015,2017-03-31,2.0
s7335,2017,2017-11-12,0.0
s7336,1990,2018-08-16,28.0
s7337,2015,2016-04-09,1.0
s7338,2015,2017-09-01,2.0
s7339,2015,2018-06-29,3.0
s7340,2017,2017-12-15,0.0
s7341,2012,2018-08-01,6.0
s7342,2017,2017-05-01,0.0
s7343,2015,,
s7344,2015,2016-08-01,1.0
s7345,2019,2020-02-17,1.0
s7346,2010,2018-08-01,8.0
s7347,2017,2018-05-01,1.0
s7348,1994,2018-08-16,24.0
s7349,2012,2018-05-01,6.0
s7350,2016,2018-06-18,2.0
s7351,2018,2019-07-15,1.0
s7352,2011,2019-04-25,8.0
s7353,2015,2019-01-05,4.0
s7354,2013,2019-07-26,6.0
s7355,2014,2019-11-20,5.0
s7356,2016,2017-05-07,1.0
s7357,2006,2018-07-01,12.0
s7358,1995,2018-08-16,23.0
s7359,2016,2018-07-15,2.0
s7360,2010,2016-09-01,6.0
s7361,2005,2017-11-15,12.0
s7362,2018,2019-04-05,1.0
s7363,2015,2016-07-15,1.0
s7364,2017,2018-07-01,1.0
s7365,2017,2018-01-01,1.0
s7366,2012,2016-04-20,4.0
s7367,2014,2017-10-15,3.0
s7368,1979,2020-08-01,41.0
s7369,2014,,
s7370,2008,2019-11-01,11.0
s7371,1987,2010-11-01,23.0
s7372,2016,2018-09-20,2.0
s7373,2016,2017-02-17,1.0
s7374,2017,2018-01-01,1.0
s7375,2016,2017-08-26,1.0
s7376,2017,2019-03-31,2.0
s7377,2016,2016-07-14,0.0
s7378,2013,2015-12-20,2.0
s7379,2018,2020-06-12,2.0
s7380,2016,2017-02-22,1.0
s7381,2013,2018-08-01,5.0
s7382,2015,2017-04-15,2.0
s7383,2014,2017-04-01,3.0
s7384,2010,2018-03-01,8.0
s7385,1981,2018-08-16,37.0
s7386,2013,2016-12-26,3.0
s7387,2005,2019-12-31,14.0
s7388,1989,2018-01-01,29.0
s7389,2017,2018-11-15,1.0
s7390,2018,2019-02-01,1.0
s7391,2013,2018-07-26,5.0
s7392,2015,2018-09-04,3.0
s7393,2018,2018-12-01,0.0
s7394,1983,2020-01-01,37.0
s7395,2017,2018-04-01,1.0
s7396,2014,2017-04-16,3.0
s7397,2016,2018-03-15,2.0
s7398,2014,2017-09-08,3.0
s7399,2017,2018-01-15,1.0
s7400,1999,2020-01-01,21.0
s7401,2017,2017-12-15,0.0
s7402,2017,2017-12-15,0.0
s7403,2017,2019-01-05,2.0
s7404,2016,2020-12-01,4.0
s7405,2018,2018-08-03,0.0
s7406,2016,2016-05-01,0.0
s7407,2016,,
s7408,2016,2017-02-01,1.0
s7409,2019,2020-04-13,1.0
s7410,2018,,
s7411,1986,2018-08-16,32.0
s7412,2002,2019-12-01,17.0
s7413,2017,2018-01-01,1.0
s7414,2016,2018-03-15,2.0
s7415,2014,2015-03-15,1.0
s7416,2013,2014-02-16,1.0
s7417,2017,2018-07-17,1.0
s7418,2018,2019-07-09,1.0
s7419,2016,2019-07-26,3.0
s7420,1983,2019-12-31,36.0
s7421,2016,2018-02-01,2.0
s7422,2017,2018-08-01,1.0
s7423,2006,2018-02-15,12.0
s7424,2013,2017-01-15,4.0
s7425,2014,2018-08-26,4.0
s7426,2017,2019-07-20,2.0
s7427,2016,2017-05-01,1.0
s7428,2017,2018-09-02,1.0
s7429,1988,2018-01-01,30.0
s7430,2016,2017-02-14,1.0
s7431,2016,2019-07-01,3.0
s7432,1973,2019-07-01,46.0
s7433,2017,2018-03-09,1.0
s7434,1985,2019-10-01,34.0
s7435,2017,2017-10-25,0.0
s7436,2013,2019-07-12,6.0
s7437,2012,2019-07-12,7.0
s7438,2017,2018-08-01,1.0
s7439,2016,2019-06-21,3.0
s7440,2003,2018-07-01,15.0
s7441,2017,2018-02-19,1.0
s7442,2018,2019-06-19,1.0
s7443,1997,2019-10-19,22.0
s7444,2002,2019-10-01,17.0
s7445,2016,2017-08-27,1.0
s7446,2009,2019-02-13,10.0
s7447,2018,2018-05-01,0.0
s7448,2015,2016-12-01,1.0
s7449,2018,2019-09-21,1.0
s7450,2016,2017-02-01,1.0
s7451,2009,2018-01-01,9.0
s7452,2015,2019-08-01,4.0
s7453,2016,2019-03-03,3.0
s7454,2018,2019-04-01,1.0
s7455,2016,2020-09-07,4.0
s7456,1996,2016-01-01,20.0
s7457,2008,2017-02-16,9.0
s7458,2014,,
s7459,2017,2018-08-01,1.0
s7460,2013,2018-12-15,5.0
s7461,2004,2018-06-01,14.0
s7462,2012,2020-04-24,8.0
s7463,2016,2017-02-20,1.0
s7464,2015,2018-05-05,3.0
s7465,2015,2017-10-01,2.0
s7466,2014,2015-09-02,1.0
s7467,2017,2017-12-19,0.0
s7468,2011,2017-10-20,6.0
s7469,2015,2016-08-01,1.0
s7470,2015,2017-01-07,2.0
s7471,2016,2016-12-19,0.0
s7472,2017,2017-08-13,0.0
s7473,2018,2019-07-29,1.0
s7474,2014,2017-08-07,3.0
s7475,2015,2018-07-26,3.0
s7476,2016,2017-05-01,1.0
s7477,2017,2018-06-30,1.0
s7478,2015,2018-07-26,3.0
s7479,2019,2019-09-01,0.0
s7480,2017,2020-04-01,3.0
s7481,2014,2017-07-01,3.0
s7482,2003,2019-01-01,16.0
s7483,2016,2017-10-15,1.0
s7484,2015,2019-07-12,4.0
s7485,1997,2019-11-01,22.0
s7486,2014,2017-03-31,3.0
s7487,2016,2016-03-19,0.0
s7488,2017,2019-06-15,2.0
s7489,2017,2018-04-04,1.0
s7490,2013,2018-03-01,5.0
s7491,2015,2015-09-29,0.0
s7492,2012,2018-01-01,6.0
s7493,2014,2018-01-30,4.0
s7494,2013,2018-01-01,5.0
s7495,2011,2018-01-01,7.0
s7496,2014,2018-01-01,4.0
s7497,2012,2018-03-01,6.0
s7498,2016,2017-10-01,1.0
s7499,2015,2018-03-24,3.0
s7500,2010,2017-10-01,7.0
s7501,2013,2015-07-07,2.0
s7502,2013,2018-01-01,5.0
s7503,2012,2020-05-15,8.0
s7504,2005,2020-01-01,15.0
s7505,2013,2019-07-26,6.0
s7506,2011,2019-07-26,8.0
s7507,2009,2020-01-01,11.0
s7508,2016,2019-05-21,3.0
s7509,2015,2017-09-08,2.0
s7510,2015,2017-11-01,2.0
s7511,2016,2018-11-01,2.0
s7512,2013,2018-02-01,5.0
s7513,2011,2018-02-15,7.0
s7514,2016,2017-07-06,1.0
s7515,2017,2018-10-01,1.0
s7516,2013,2019-04-09,6.0
s7517,2016,2018-12-22,2.0
s7518,2002,2020-08-01,18.0
s7519,2015,2017-06-15,2.0
s7520,1984,2018-08-16,34.0
s7521,2007,2019-09-01,12.0
s7522,2013,,
s7523,2012,2019-06-06,7.0
s7524,2012,2021-01-01,9.0
s7525,2004,2019-12-31,15.0
s7526,2014,2018-01-26,4.0
s7527,2014,2020-09-01,6.0
s7528,2007,2018-09-01,11.0
s7529,2017,2018-04-17,1.0
s7530,2017,,
s7531,1962,2019-11-01,57.0
s7532,2010,2018-10-17,8.0
s7533,2005,2018-10-30,13.0
s7534,2017,2018-06-12,1.0
s7535,2013,2019-04-18,6.0
s7536,2016,2018-01-23,2.0
s7537,2015,2017-08-15,2.0
s7538,2015,2017-03-01,2.0
s7539,2017,2019-07-22,2.0
s7540,2016,2017-10-01,1.0
s7541,2017,2017-11-01,0.0
s7542,2015,2015-12-01,0.0
s7543,2014,2014-12-17,0.0
s7544,2013,2019-03-04,6.0
s7545,2001,2018-08-16,17.0
s7546,2015,2017-07-13,2.0
s7547,2009,2019-09-01,10.0
s7548,2013,2019-02-01,6.0
s7549,2012,2018-07-25,6.0
s7550,2011,2019-05-30,8.0
s7551,2014,2019-04-18,5.0
s7552,1999,2018-03-15,19.0
s7553,2017,2018-08-01,1.0
s7554,2006,2019-11-01,13.0
s7555,2016,2017-02-05,1.0
s7556,2017,2018-03-10,1.0
s7557,2016,2020-05-28,4.0
s7558,1982,2019-12-31,37.0
s7559,2016,2017-03-15,1.0
s7560,2011,2017-09-01,6.0
s7561,2017,2017-11-10,0.0
s7562,2016,2017-05-08,1.0
s7563,1993,2019-11-01,26.0
s7564,2016,2018-02-01,2.0
s7565,2004,2018-06-01,14.0
s7566,2016,2018-06-01,2.0
s7567,2016,2016-09-15,0.0
s7568,2015,2016-12-01,1.0
s7569,2018,2018-10-01,0.0
s7570,2016,2017-03-01,1.0
s7571,2016,2017-03-01,1.0
s7572,2009,2015-10-10,6.0
s7573,2009,2015-04-22,6.0
s7574,2016,2017-10-01,1.0
s7575,2015,,
s7576,1945,2017-03-31,72.0
s7577,2016,,
s7578,2016,2017-06-26,1.0
s7579,2018,2019-02-15,1.0
s7580,2004,2020-01-01,16.0
s7581,2016,2017-04-07,1.0
s7582,2007,2019-07-01,12.0
s7583,2017,2018-05-01,1.0
s7584,2018,2020-08-27,2.0
s7585,2013,2019-06-30,6.0
s7586,2014,2020-08-10,6.0
s7587,2016,,
s7588,2008,2019-07-01,11.0
s7589,1981,2018-12-23,37.0
s7590,1997,2016-01-01,19.0
s7591,2005,2018-03-01,13.0
s7592,2018,2018-05-04,0.0
s7593,2007,2019-10-01,12.0
s7594,2016,2016-12-10,0.0
s7595,2020,2020-05-25,0.0
s7596,2019,2020-08-21,1.0
s7597,2019,2019-09-09,0.0
s7598,2004,2017-03-31,13.0
s7599,2017,2018-01-01,1.0
s7600,2017,2019-07-01,2.0
s7601,2018,2019-07-01,1.0
s7602,2017,2019-07-01,2.0
s7603,2017,2019-07-01,2.0
s7604,2017,2019-07-01,2.0
s7605,2017,2019-07-01,2.0
s7606,2018,2019-07-01,1.0
s7607,2017,2019-07-01,2.0
s7608,2017,2019-07-01,2.0
s7609,2018,2019-07-01,1.0
s7610,2017,2019-07-01,2.0
s7611,2017,2019-07-01,2.0
s7612,2017,2019-07-01,2.0
s7613,2017,2019-07-01,2.0
s7614,2017,2019-07-01,2.0
s7615,2018,2019-07-01,1.0
s7616,2017,2019-07-01,2.0
s7617,2018,2019-07-01,1.0
s7618,2018,2019-07-01,1.0
s7619,2012,2019-07-01,7.0
s7620,2017,2020-07-03,3.0
s7621,1995,2019-08-02,24.0
s7622,2016,2018-01-01,2.0
s7623,2009,2018-04-14,9.0
s7624,2016,2016-07-07,0.0
s7625,2018,2018-08-15,0.0
s7626,2012,2017-12-31,5.0
s7627,2015,2018-04-15,3.0
s7628,2011,2016-12-01,5.0
s7629,2015,,
s7630,2016,2017-08-01,1.0
s7631,2013,2018-01-01,5.0
s7632,2013,2018-08-25,5.0
s7633,2016,2018-04-13,2.0
s7634,2016,2018-12-28,2.0
s7635,2014,2018-07-19,4.0
s7636,2009,2019-09-19,10.0
s7637,2018,2019-01-03,1.0
s7638,1960,2019-11-01,59.0
s7639,2007,2019-10-01,12.0
s7640,2004,2019-10-01,15.0
s7641,2017,2018-02-05,1.0
s7642,2015,2016-09-01,1.0
s7643,2016,2017-03-30,1.0
s7644,2011,2018-07-25,7.0
s7645,2012,2018-08-16,6.0
s7646,2015,2018-07-25,3.0
s7647,2014,,
s7648,2017,2017-04-19,0.0
s7649,2013,2016-11-15,3.0
s7650,2018,2018-03-28,0.0
s7651,2012,2019-04-25,7.0
s7652,1983,2018-08-02,35.0
s7653,2017,2018-01-10,1.0
s7654,2016,2018-05-01,2.0
s7655,2018,2018-08-01,0.0
s7656,2018,2018-08-01,0.0
s7657,2018,2018-08-01,0.0
s7658,2018,2018-08-01,0.0
s7659,2019,2020-04-15,1.0
s7660,1968,2019-11-20,51.0
s7661,2016,2018-09-05,2.0
s7662,2013,2019-10-01,6.0
s7663,2017,2017-11-01,0.0
s7664,2018,2019-08-25,1.0
s7665,2017,2018-01-15,1.0
s7666,2016,2017-10-15,1.0
s7667,2018,2019-02-02,1.0
s7668,2013,2018-05-15,5.0
s7669,2015,2018-11-15,3.0
s7670,2006,2019-09-01,13.0
s7671,2016,2018-01-15,2.0
s7672,2016,2019-02-01,3.0
s7673,2016,2017-08-05,1.0
s7674,2018,2020-04-01,2.0
s7675,2012,2020-08-01,8.0
s7676,2012,2016-07-01,4.0
s7677,2018,2018-11-27,0.0
s7678,2016,2017-02-16,1.0
s7679,1984,2018-08-16,34.0
s7680,2018,,
s7681,2017,2018-08-01,1.0
s7682,2017,2017-10-15,0.0
s7683,2014,2017-03-15,3.0
s7684,2019,2019-09-10,0.0
s7685,2018,2020-06-01,2.0
s7686,2017,2018-07-01,1.0
s7687,2018,2019-02-15,1.0
s7688,2006,2019-05-31,13.0
s7689,2015,2018-08-01,3.0
s7690,2016,2017-11-07,1.0
s7691,2007,2019-04-01,12.0
s7692,2017,2018-07-01,1.0
s7693,2007,2018-03-23,11.0
s7694,2016,2016-12-02,0.0
s7695,2007,2018-07-26,11.0
s7696,2002,2019-11-01,17.0
s7697,2016,2018-02-01,2.0
s7698,1988,2018-08-16,30.0
s7699,2011,2020-03-31,9.0
s7700,2015,2016-06-30,1.0
s7701,2015,2016-05-01,1.0
s7702,2002,2019-08-01,17.0
s7703,2000,2017-12-08,17.0
s7704,2018,2019-04-20,1.0
s7705,2007,2020-01-01,13.0
s7706,2016,,
s7707,1997,2018-03-01,21.0
s7708,2017,2018-07-01,1.0
s7709,1990,2017-02-01,27.0
s7710,2015,,
s7711,2003,2017-05-04,14.0
s7712,1992,2021-01-01,29.0
s7713,2011,2017-10-22,6.0
s7714,2017,2018-01-29,1.0
s7715,1992,2020-01-01,28.0
s7716,2014,2017-03-10,3.0
s7717,2009,2020-11-01,11.0
s7718,2016,2018-07-01,2.0
s7719,2010,2019-09-15,9.0
